Station,Konfiguration,MAE,RMSE,MASE,MAPE %,MAE_8h,RMSE_8h,MASE_8h,MAPE_8h,MAE_24h,RMSE_24h,MASE_24h,MAPE_24h,MAE_48h,RMSE_48h,MASE_48h,MAPE_48h,MAE_72h,RMSE_72h,MASE_72h,MAPE_72h
Dingling,Behandelt + FT + Reg + Log,38.83819602673946,65.13103566384308,0.7335249367893643,67.65578848485637,44.141560817828974,44.369063345449405,0.8336879392232716,61.40828577300288,58.36648608205667,61.137208268965914,1.1023496813415763,57.62962193057197,64.0501822070739,70.02105773514782,1.2096958834659708,55.71601881776984,73.4087278270684,85.90882545577394,1.3864478257966752,49.5898298711689
Dongsi,Seasonal Naive (Baseline),70.03792826750875,108.44700212415152,1.1171863291184554,106.10673028445466,85.75,87.17654501068507,1.3678121282515074,89.64733119780213,88.33333333333333,91.5072856844379,1.4090192963523787,76.36560345694717,115.625,126.6509310401362,1.8443530883857788,77.64151883945725,163.40277777777777,184.64195833498349,2.60646415433738,81.98030337454453
Dongsi,Seasonal Naive (Vorjahr),77.24940749133741,114.13612189731784,1.2322178013631973,210.9863756571224,8.5,10.319883720275147,0.13558487568673835,9.382134787315934,64.29166666666667,88.50494336476353,1.0255267803168493,47.38098912213853,113.88541666666667,134.58967348327036,1.816604713092047,70.69713238428159,162.9375,189.98981149583315,2.5990424332009328,77.35464474631762
Dongsi,Basis (univariat),84.20321465976112,121.10473433645456,1.3431391049491124,95.26485067168686,46.83881251536948,51.831207695022904,0.7471334790836254,46.051386516492,73.46524917862872,80.71814497188781,1.171856079668192,59.26935936701617,104.55686213545228,114.86383779209837,1.6678034299800866,68.39641369636942,153.62346862863143,178.0123411393172,2.450472811362181,74.20611498876524
Dongsi,Basis + Feiertage,86.91436384374826,124.65273873667591,1.3863850843701828,99.17900864505891,58.33853599239639,62.497204229394285,0.9305674294441617,58.477121430367916,85.50661318549915,91.93343894919907,1.363929825782344,70.15077004737367,116.5018226095488,125.88947652419522,1.858339427740484,77.467746069392,165.36374789139705,188.16233723126783,2.637743905993907,81.68015644098509
Dongsi,Basis + Feiertage + Regressoren,69.73363139466713,99.62591029948894,1.1123324404506796,90.29210223811933,12.63229608381819,15.630466866339153,0.20149979931324247,12.19620099192701,24.316268323438,34.476912854628665,0.3878727315057311,17.301094930464643,37.38103421580067,48.70569713930419,0.5962709267283584,21.999733137970402,58.92109808475421,76.71103140451162,0.9398599716644137,25.49217572677907
Dongsi,Behandelt + Feiertage + Regressoren,58.93538767833921,87.29354935349174,0.9400879072843944,85.29290962849433,8.310382824879824,12.158645647749198,0.13256026143771016,7.6995438848534405,20.68364572768218,31.43998792383822,0.3299281805572147,14.203279268248922,34.55624803197205,45.64100178820477,0.5512123051311797,20.116941055266853,55.789655056113915,73.26721257199681,0.8899098171046139,23.89626261088793
Dongsi,Behandelt + FT + Reg + Log,49.47900676894123,82.45652529942183,0.7892476449259037,63.501546866710044,46.38425865719196,49.071034622742864,0.7398828169243398,47.1185982045317,58.49041121563034,63.45339925487362,0.9329900157102877,48.06203751748597,65.59857872795233,75.89165764416289,1.0463735461242512,43.1251543523041,65.44081353930768,75.71293001178594,1.0438570080665948,36.05832505937998
Guanyuan,Seasonal Naive (Baseline),66.32700722983256,101.70862509365867,1.134511429095179,107.53605207923916,78.25,79.92496481075234,1.3384520579841312,89.47801573223238,83.75,86.45760039849976,1.4325285604622493,75.49731175206364,106.75,115.22441870830447,1.8259393890071056,76.8786663919963,151.63888888888889,170.37670680648287,2.593755692060835,81.27587136017821
Guanyuan,Seasonal Naive (Vorjahr),73.0500643522249,105.95317156041422,1.2495081018288645,216.9289331984249,25.5,28.186876378910807,0.43617287512581915,28.118290719525664,64.3125,82.72878630400263,1.1000536482952645,50.1088858462722,107.58333333333333,123.88111740697208,1.840193404534093,72.02590390436278,154.05555555555554,177.79699331915972,2.635092337089099,78.45777120523877
Guanyuan,Basis (univariat),77.19577842851383,110.63833558791481,1.3204197892055125,96.51428854310483,38.40722079163478,43.92685520399303,0.6569485458148816,39.857360764900754,66.37710169927504,73.18805231978291,1.1353682859094782,54.86645856917719,92.04141304152523,100.42962041225003,1.5743516767437304,63.79136838161854,137.49252319918324,159.70262154025735,2.3517846726310254,70.19224621317746
Guanyuan,Basis + Feiertage,82.79755015298736,117.7586866228917,1.416237078572655,98.86077002613125,47.84411471836227,53.06652955520048,0.8183649048846114,50.633208064161785,77.01871698661789,83.34685936473183,1.3173911853550937,64.6369944561839,102.81809727491735,110.59438304908288,1.7586849060143863,72.22906036924181,148.13753800699448,168.9837061527615,2.53386572025769,77.181863136583
